,Nama Akun,Film,Polarity Score
4999,danieldokter,The Whole Truth,2.5892857142857144
5000,danieldokter,The White Tiger,3.611111111111111
5001,danieldokter,The Twilight Saga: Eclipse,2.864583333333333
5002,danieldokter,Thunder Force,2.8125
5003,danieldokter,Velvet Buzzsaw,2.216666666666667
5004,danieldokter,Village,2.748109243697479
5005,danieldokter,The Princess and the Frog,2.7518939393939394
5006,danieldokter,Voyeur,2.25
5007,danieldokter,Zombieland,3.0
5008,danieldokter,Young Adult,2.75
5009,danieldokter,You People,2.604166666666667
5010,danieldokter,Yes Man,2.083333333333333
5011,danieldokter,Wish Dragon,2.5
5012,danieldokter,The Two Popes,2.923611111111111
5013,danieldokter,Wind River,2.9375
5014,danieldokter,Why Do You Love Me,3.635416666666667
5015,danieldokter,Whipped,2.7321428571428568
5016,danieldokter,What If,2.5875
5017,danieldokter,War Machine,3.05
5018,danieldokter,War Dogs,2.113636363636364
5019,danieldokter,Underworld: Awakening,2.5267857142857144
5020,danieldokter,Walk of Shame,3.75
5021,danieldokter,We Can Be Heroes,3.25
5022,danieldokter,The Bling Ring,3.75
5023,danieldokter,Vaathi,2.6875
5024,danieldokter,The Theory of Everything,3.75
5025,danieldokter,The Monkey King,2.538825757575758
5026,danieldokter,The Lovely Bones,2.90625
5027,danieldokter,The Little Mermaid,2.5345527447089946
5028,danieldokter,The Kitchen,3.125
5029,danieldokter,The Kissing Booth 3,2.9375
5030,danieldokter,The Kissing Booth 2,3.214285714285714
5031,danieldokter,The Killing of a Sacred Deer,2.607142857142857
5032,danieldokter,The Iron Lady,3.1215277777777777
5033,danieldokter,The Irishman,3.75
5034,danieldokter,The Interview,0.8750000000000002
5035,danieldokter,The Hurricane Heist,2.9606481481481484
5036,danieldokter,The Highwaymen,2.877604166666667
5037,danieldokter,The Foreigner,2.75
5038,danieldokter,The Final Destination,2.8125
5039,danieldokter,The Doll 2,3.0
5040,danieldokter,The Mother,2.5
5041,danieldokter,The Next Three Days,3.375
5042,danieldokter,The Social Network,3.7916666666666665
5043,danieldokter,The November Man,2.40625
5044,danieldokter,The Pursuit of Happyness,2.5
5045,danieldokter,The Smurfs 2,3.583333333333333
5046,danieldokter,The Smurfs,2.5
5047,danieldokter,The Sky Is Pink,2.178571428571429
5048,danieldokter,The Signal,3.583333333333333
5049,danieldokter,The Secret Life of Pets 2,2.673611111111111
5050,danieldokter,The Roommate,1.7552083333333337
5051,danieldokter,The Night Clerk,2.5
5052,danieldokter,The Disaster Artist,3.234523809523809
5053,danieldokter,The Strangers,3.5
5054,danieldokter,The Package,3.333333333333333
5055,danieldokter,The Outsider,3.375
5056,danieldokter,The Outpost,3.125
5057,danieldokter,The Old Guard,3.375
5058,danieldokter,The Nutcracker and the Four Realms,2.6625
5059,danieldokter,Over the Moon,3.202380952380952
5060,danieldokter,The Perfection,2.2916666666666665
5061,danieldokter,How to Train Your Dragon 2,2.5625
5062,danieldokter,They Cloned Tyrone,3.375
5063,danieldokter,Munafik 2,2.425
5064,danieldokter,Death Note,3.2954545454545454
5065,danieldokter,Dear David,2.967592592592593
5066,danieldokter,Dead Man Down,2.8180555555555555
5067,danieldokter,Da 5 Bloods,2.958333333333333
5068,danieldokter,Cult of Chucky,2.833333333333333
5069,danieldokter,Cross the Line,2.0
5070,danieldokter,Crimson Peak,2.421875
5071,danieldokter,Cloudy with a Chance of Meatballs 2,3.375
5072,danieldokter,Cek Toko Sebelah 2,2.4226190476190474
5073,danieldokter,Clash of the Titans,2.696969696969697
5074,danieldokter,Chupa,3.25
5075,danieldokter,Christopher Robin,3.3035714285714284
5076,danieldokter,Chor Nikal Ke Bhaga,2.5
5077,danieldokter,Chernobyl Diaries,4.013888888888889
5078,danieldokter,Cherish & Ruelle,3.25
5079,danieldokter,Crater,2.946428571428572
5080,danieldokter,Captain Fantastic,2.6666666666666665
5081,danieldokter,Dilan 1991,2.625
5082,danieldokter,Gita Cinta dari SMA,3.05225
5083,danieldokter,Ghost Rider,2.1388888888888893
5084,danieldokter,Generasi 90an: Melankolia,2.6500000000000004
5085,danieldokter,Geez & Ann,2.375
5086,danieldokter,Galih dan Ratna,2.7954545454545454
5087,danieldokter,Furies,2.932638888888889
5088,danieldokter,Friday the 13th,3.375
5089,danieldokter,First Kill,0.7500000000000004
5090,danieldokter,Dilan 1990,2.5
5091,danieldokter,Extraction,2.90625
5092,danieldokter,Eurovision Song Contest: The Story of Fire Saga,2.916666666666667
5093,danieldokter,Elemental,2.5
5094,danieldokter,Due Date,3.125
5095,danieldokter,Green Lantern,2.916666666666667
5096,danieldokter,Don't Knock Twice,3.375
5097,danieldokter,Django Unchained,3.218181818181818
5098,danieldokter,Casino Royale,2.9625000000000004
5099,danieldokter,Don't Be Afraid of the Dark,1.9583333333333333
5100,danieldokter,Fair Play,2.2749368686868685
5101,danieldokter,Cash,2.4444444444444446
5102,danieldokter,Army of the Dead,2.5
5103,danieldokter,American Ultra,3.2875
5104,danieldokter,Ballerina,2.5
5105,danieldokter,Accused,2.894766865079365
5106,danieldokter,AKA,2.8530058213651963
5107,danieldokter,A Wrinkle in Time,3.0
5108,danieldokter,A Perfect Fit,3.8125
5109,danieldokter,American Assassin,2.5
5110,danieldokter,A Ghost Story,2.625
5111,danieldokter,6 Underground,3.833333333333333
5112,danieldokter,6 Days,2.5
5113,danieldokter,3 Idiots,1.3124999999999998
5114,danieldokter,Ave Maryam,3.611111111111111
5115,danieldokter,A Classic Horror Story,2.9722222222222223
5116,danieldokter,Avengers: Infinity War,3.314285714285714
5117,danieldokter,Olympus Has Fallen,3.75
5118,danieldokter,Anesthesia,2.5
5119,danieldokter,A Man Called Otto,3.4375
5120,danieldokter,Barely Lethal,2.8571428571428568
5121,danieldokter,Boga Boga,2.75
5122,danieldokter,Buya Hamka,2.725830314009662
5123,danieldokter,Bright,2.5625
5124,danieldokter,Brick Mansions,4.125
5125,danieldokter,Bolt,2.671875
5126,danieldokter,Blue Valentine,3.25
5127,danieldokter,Goosebumps 2: Haunted Halloween,2.9453125
5128,danieldokter,Black Sea,3.75
5129,danieldokter,Drive,4.375
5130,danieldokter,Bird Box,2.9444444444444446
5131,danieldokter,Berlin Syndrome,2.578125
5132,danieldokter,Benji,1.8333333333333333
5133,danieldokter,Before I Fall,3.5
5134,danieldokter,Beckett,3.025
5135,danieldokter,Bayi Ajaib,3.1252113526570047
5136,danieldokter,Black Panther,2.5
5137,danieldokter,Buffalo Boys,2.959183673469388
5138,danieldokter,Beyond Skyline,2.53125
5139,danieldokter,Grown Ups,2.313888888888889
5140,danieldokter,Apostle,1.6125
5141,danieldokter,Merantau,2.375
5142,danieldokter,Memoirs of a Geisha,2.8095238095238093
5143,danieldokter,Mary Poppins Returns,3.490740740740741
5144,danieldokter,Marriage Story,2.791666666666667
5145,danieldokter,Maestro,3.216136363636364
5146,danieldokter,Madagascar 3: Europe's Most Wanted,3.75
5147,danieldokter,Ma Rainey's Black Bottom,2.3467261904761907
5148,danieldokter,Ludo,3.03125
5149,danieldokter,"Love, Rosie",3.25
5150,danieldokter,Love for Sale 2,3.2321428571428568
5151,danieldokter,Love for Sale,3.2321428571428568
5152,danieldokter,Love at First Sight,3.2916666666666665
5153,danieldokter,Love Wedding Repeat,2.2958333333333334
5154,danieldokter,Lost Girls,3.4375
5155,danieldokter,Meter,2.781944444444445
5156,danieldokter,Midnight Special,2.5
5157,danieldokter,Midnight Sun,2.310515873015873
5158,danieldokter,Mile 22,2.4937500000000004
5159,danieldokter,Nowhere,2.7890063168124395
5160,danieldokter,17 Again,2.5
5161,danieldokter,Nightcrawler,0.7142857142857142
5162,danieldokter,Mariposa,3.690476190476191
5163,danieldokter,Nightbooks,3.239583333333333
5164,danieldokter,Newness,4.25
5165,danieldokter,My Stupid Boss 2,2.511904761904762
5166,danieldokter,My Stupid Boss,0.625
5167,danieldokter,Losmen Melati,2.9166666666666665
5168,danieldokter,Long Shot,2.375
5169,danieldokter,My Octopus Teacher,3.75
5170,danieldokter,Lightyear,2.6533759643134647
5171,danieldokter,Mr. Peabody & Sherman,2.5
5172,danieldokter,Moxie,3.625
5173,danieldokter,Movie 43,3.4375
5174,danieldokter,Moonlight,2.5
5175,danieldokter,Molly's Game,2.628571428571429
5176,danieldokter,Muppets Most Wanted,3.1416666666666666
5177,danieldokter,Mudbound,2.625
5178,danieldokter,I'm Thinking of Ending Things,2.095833333333333
5179,danieldokter,No Hard Feelings,2.5
5180,danieldokter,Kembang Api,2.8992697264856355
5181,danieldokter,Ip Man,4.125
5182,danieldokter,Hunger,2.739033564814815
5183,danieldokter,Hugo,2.4375
5184,danieldokter,Hubie Halloween,2.875
5185,danieldokter,Holidate,2.044642857142857
5186,danieldokter,Hello Ghost,2.9543367547155426
5187,danieldokter,Heart of Stone,3.125
5188,danieldokter,Letters to Juliet,2.5
5189,danieldokter,Headshot,2.25
5190,danieldokter,Haseen Dillruba,3.369642857142857
5191,danieldokter,Happy Ending,2.9166666666666665
5192,danieldokter,Habibie & Ainun,2.9791666666666665
5193,danieldokter,Icarus,3.75
5194,danieldokter,Gunpowder Milkshake,3.75
5195,danieldokter,Inception,3.333333333333333
5196,danieldokter,Insidious,3.583333333333333
5197,danieldokter,Haunted Mansion,2.5
5198,danieldokter,Leo,2.8762260887260886
5199,danieldokter,His House,3.0625
5200,danieldokter,Okja,3.875
5201,danieldokter,Left Behind,2.1875
5202,danieldokter,Layar,2.7626845253063284
5203,danieldokter,Legend of the Guardians: The Owls of Ga'Hoole,2.4289772727272725
5204,danieldokter,Last Knights,2.6418650793650795
5205,danieldokter,Lincoln,2.7125
5206,danieldokter,Ketika Berhenti di Sini,2.9166666666666665
5207,danieldokter,Kal,3.01439393939394
5208,danieldokter,I Care a Lot,2.921875
5209,danieldokter,Kung Fu Panda 2,3.7916666666666665
5210,danieldokter,Jin & Jun,3.005208333333333
5211,danieldokter,Jaane Jaan,2.731060606060606
5212,danieldokter,It Comes at Night,2.5
5213,danieldokter,Irreplaceable You,2.875
5214,danieldokter,Khufiya,2.5
5215,danieldokter,Earth to Echo,2.333333333333333
5216,danieldokter,Layla Majnun,3.078125
5217,djaycoholyc,Sightless,3.25
5218,djaycoholyc,Scott Pilgrim vs. the World,3.333333333333333
5219,djaycoholyc,Seasons,2.72676609973386
5220,djaycoholyc,Seven Pounds,2.5
5221,djaycoholyc,Sherlock Holmes,2.466666666666667
5222,djaycoholyc,Moonlight,2.5
5223,djaycoholyc,Si Doel the Movie 2,2.875
5224,djaycoholyc,Room,3.75
5225,djaycoholyc,3 Idiots,4.0
5226,djaycoholyc,Superman Returns,1.8125
5227,djaycoholyc,Spider-Man 3,3.125
5228,djaycoholyc,Spider-Man: Into the Spider-Verse,2.5
5229,djaycoholyc,Star Trek,3.75
5230,djaycoholyc,Strange World,2.375
5231,djaycoholyc,Surga Yang Tak Dirindukan,1.458333333333333
5232,djaycoholyc,Snowden,4.25
5233,djaycoholyc,Target,2.8750000000000004
5234,djaycoholyc,Mariposa,5.0
5235,djaycoholyc,Tanda Tanya,2.5
5236,djaycoholyc,Snowpiercer,2.5
5237,djaycoholyc,Tarung Sarung,3.135
5238,djaycoholyc,Okja,2.6875
5239,djaycoholyc,Puisi Cinta yang Membunuh,3.6823979591836737
5240,djaycoholyc,Movie 43,2.5
5241,djaycoholyc,Moxie,3.355555555555556
5242,djaycoholyc,Para Betina Pengikut Iblis,2.923922258297258
5243,djaycoholyc,My Stupid Boss,1.897727272727273
5244,djaycoholyc,My Stupid Boss 2,2.6666666666666665
5245,djaycoholyc,Noise,2.125
5246,djaycoholyc,Olympus Has Fallen,1.5
5247,djaycoholyc,Outside the Wire,2.6988636363636367
5248,djaycoholyc,Real Steel,3.458333333333333
5249,djaycoholyc,Revolutionary Road,3.40625
5250,djaycoholyc,Over the Moon,3.75
5251,djaycoholyc,ParaNorman,2.4166666666666665
5252,djaycoholyc,Paranormal Activity,2.5
5253,djaycoholyc,Peter Pan & Wendy,1.7500000000000002
5254,djaycoholyc,Pieces of a Woman,2.5187500000000003
5255,djaycoholyc,Pineapple Express,3.25
5256,djaycoholyc,Pinocchio,2.529166666666667
5257,djaycoholyc,Posesif,3.125
5258,djaycoholyc,Project Power,0.7500000000000004
5259,djaycoholyc,The American,3.375
5260,djaycoholyc,Pain Hustlers,3.140625
5261,djaycoholyc,Safe House,3.208333333333333
5262,djaycoholyc,We Have a Ghost,3.65625
5263,djaycoholyc,The Bucket List,3.75
5264,djaycoholyc,The Theory of Everything,2.125
5265,djaycoholyc,The Trial of the Chicago 7,3.125
5266,djaycoholyc,The Two Popes,3.418181818181818
5267,djaycoholyc,The White Tiger,3.416666666666667
5268,djaycoholyc,Marriage Story,2.673611111111111
5269,djaycoholyc,Thunder Force,2.083333333333333
5270,djaycoholyc,Transcendence,2.5
5271,djaycoholyc,Turning Red,3.109375
5272,djaycoholyc,The Strays,1.875
5273,djaycoholyc,The Super Mario Bros. Movie,3.3392857142857144
5274,djaycoholyc,The Woman in the Window,2.0277777777777777
5275,djaycoholyc,Merantau,3.225
5276,djaycoholyc,Zombieland,3.75
5277,djaycoholyc,Young Adult,3.25
5278,djaycoholyc,Memoirs of a Geisha,4.375
5279,djaycoholyc,Wish Dragon,3.125
5280,djaycoholyc,Why Do You Love Me,3.1045634920634924
5281,djaycoholyc,What If,2.458333333333333
5282,djaycoholyc,Qorin,3.1474775224775224
5283,djaycoholyc,Yes Man,4.25
5284,djaycoholyc,Two Distant Strangers,3.266203703703704
5285,djaycoholyc,The Break-Up,2.625
5286,djaycoholyc,Uncut Gems,1.25
5287,djaycoholyc,The Conjuring,2.909090909090909
5288,djaycoholyc,The Company Men,2.5
5289,djaycoholyc,The Croods,3.75
5290,djaycoholyc,The Da Vinci Code,3.375
5291,djaycoholyc,The Disaster Artist,2.5
5292,djaycoholyc,The Doll,3.125
5293,djaycoholyc,The Doll 2,1.25
5294,djaycoholyc,The Florida Project,2.5
5295,djaycoholyc,The Social Network,2.583333333333333
5296,djaycoholyc,The Smurfs,2.53125
5297,djaycoholyc,The Interview,3.055555555555556
5298,djaycoholyc,The Island,2.680555555555556
5299,djaycoholyc,The Lovely Bones,4.0
5300,djaycoholyc,The Mother,1.9923076923076923
5301,djaycoholyc,The Murderer,2.9375
5302,djaycoholyc,The Next Three Days,2.625
5303,djaycoholyc,The Runaways,2.421875
5304,djaycoholyc,The Pale Blue Eye,2.5707386363636364
5305,djaycoholyc,The Roommate,2.5
5306,djaycoholyc,The BFG,2.770833333333333
5307,djaycoholyc,The Iron Lady,2.5
5308,djaycoholyc,The Spiderwick Chronicles,2.5
5309,djaycoholyc,The Book of Eli,2.375
5310,djaycoholyc,The Irishman,2.5
5311,djaycoholyc,Shutter Island,2.5
5312,djaycoholyc,Twilight,2.1875
5313,djaycoholyc,Buya Hamka,2.7635513296227585
5314,djaycoholyc,5 Cowok Jagoan,3.1734693877551026
5315,djaycoholyc,Captain Fantastic,3.625
5316,djaycoholyc,Cash,2.685518288754896
5317,djaycoholyc,Clash of the Titans,3.1607142857142856
5318,djaycoholyc,Crimson Peak,2.25
5319,djaycoholyc,Cross the Line,2.711904761904762
5320,djaycoholyc,Dilan 1990,2.8928571428571423
5321,djaycoholyc,Galih dan Ratna,3.96875
5322,djaycoholyc,Buffalo Boys,2.6704545454545454
5323,djaycoholyc,Boga Boga,2.5
5324,djaycoholyc,Drive,3.5
5325,djaycoholyc,Due Date,3.046130952380952
5326,djaycoholyc,El Conde,2.9602272727272725
5327,djaycoholyc,Elemental,2.490410052910053
5328,djaycoholyc,Eurovision Song Contest: The Story of Fire Saga,4.25
5329,djaycoholyc,Extraction,2.5
5330,djaycoholyc,Friday the 13th,3.0018939393939394
5331,djaycoholyc,G-Force,3.0803571428571432
5332,djaycoholyc,Dilan 1991,2.903645833333333
5333,djaycoholyc,Django Unchained,2.5
5334,djaycoholyc,Geez & Ann,2.317708333333333
5335,djaycoholyc,Disenchanted,2.125
5336,djaycoholyc,Blue Valentine,2.5
5337,djaycoholyc,AKA,2.720454545454545
5338,djaycoholyc,Blood Red Sky,2.75
5339,djaycoholyc,65,2.6282916666666667
5340,djaycoholyc,A Perfect Fit,3.395833333333333
5341,djaycoholyc,A Wrinkle in Time,2.8208333333333337
5342,djaycoholyc,Madagascar 3: Europe's Most Wanted,3.6666666666666665
5343,djaycoholyc,Amigos,3.671875
5344,djaycoholyc,Angels & Demons,4.75
5345,djaycoholyc,6 Underground,3.0
5346,djaycoholyc,Cloudy with a Chance of Meatballs 2,3.208333333333333
5347,djaycoholyc,Beckett,3.175925925925926
5348,djaycoholyc,Avengers: Infinity War,2.5
5349,djaycoholyc,Ballerina,2.5
5350,djaycoholyc,Bayi Ajaib,2.876353458049887
5351,djaycoholyc,Bedtime Stories,4.625
5352,djaycoholyc,Bird Box,3.9083333333333337
5353,djaycoholyc,Beyond Skyline,0.7500000000000004
5354,djaycoholyc,Black Panther,3.1666666666666665
5355,djaycoholyc,Beowulf,2.9375
5356,djaycoholyc,Army of the Dead,3.35
5357,djaycoholyc,Ave Maryam,3.525
5358,djaycoholyc,Heart of Stone,2.5
5359,djaycoholyc,A Man Called Otto,2.9966517857142856
5360,djaycoholyc,Gita Cinta dari SMA,2.9856587301587303
5361,djaycoholyc,Kembang Api,2.5639822974644404
5362,djaycoholyc,Ketika Berhenti di Sini,2.837594696969697
5363,djaycoholyc,Kung Fu Panda 2,3.138888888888889
5364,djaycoholyc,Kuntilanak,2.3579545454545454
5365,djaycoholyc,Layar,2.656373177608724
5366,djaycoholyc,Layla Majnun,3.7222222222222223
5367,djaycoholyc,"Jalan yang Jauh, Jangan Lupa Pulang",2.478333333333333
5368,djaycoholyc,Legion,1.6875
5369,djaycoholyc,Letters to Juliet,2.5
5370,djaycoholyc,Jupiter Ascending,2.5
5371,djaycoholyc,Like & Share,3.162609126984127
5372,djaycoholyc,Losmen Melati,2.5
5373,djaycoholyc,Lost Girls,2.3125
5374,djaycoholyc,Ludo,2.708333333333333
5375,djaycoholyc,Love for Sale,3.078125
5376,djaycoholyc,Generasi 90an: Melankolia,3.125
5377,djaycoholyc,A Classic Horror Story,2.916666666666667
5378,djaycoholyc,Love for Sale 2,2.6
5379,djaycoholyc,Leo,2.746982580911152
5380,djaycoholyc,Ghost Lab,2.466666666666667
5381,djaycoholyc,Lincoln,2.923469387755102
5382,djaycoholyc,Jin & Jun,2.8762310606060604
5383,djaycoholyc,Kung Fu Panda,3.25
5384,djaycoholyc,Kal,2.6802884615384617
5385,djaycoholyc,Green Lantern,1.0
5386,djaycoholyc,Green Zone,2.5
5387,djaycoholyc,Grown Ups,3.1875
5388,djaycoholyc,Gunpowder Milkshake,4.0
5389,djaycoholyc,Invictus,3.2777777777777777
5390,djaycoholyc,Happy Ending,3.3072916666666665
5391,djaycoholyc,Ip Man,1.6250000000000004
5392,djaycoholyc,Haunted Mansion,2.8402777777777777
5393,djaycoholyc,Ghost Rider,2.25
5394,djaycoholyc,Habibie & Ainun,3.0
5395,djaycoholyc,If Anything Happens I Love You,3.125
5396,djaycoholyc,Haseen Dillruba,4.25
5397,djaycoholyc,Hunger,2.5437761643118786
5398,djaycoholyc,I Care a Lot,2.8000000000000003
5399,djaycoholyc,Headshot,2.5
5400,djaycoholyc,Hugo,3.5
5401,djaycoholyc,Ma Rainey's Black Bottom,3.958333333333334
5402,djaycoholyc,Into the Wild,2.833333333333333
5403,djaycoholyc,Hitch,2.5
5404,djaycoholyc,Home for Rent,3.2060185185185186
5405,djaycoholyc,Inception,3.6666666666666665
5406,djaycoholyc,Hello Ghost,2.891528379028379
5407,eug,Paradise,3.061038961038961
5408,eug,Hunger,2.576967592592593
5409,eug,Rise,2.7967171717171717
5410,eug,You People,3.0625
5411,eug,True Spirit,3.375
5412,eug,The Mother,3.25
5413,eug,The Little Mermaid,2.6171875
5414,eug,The Kitchen,2.6439393939393936
5415,eug,Seasons,3.1798262385762386
5416,eug,Village,2.710095749158249
5417,eug,One More Time,3.75
5418,eug,Like & Share,3.0568181818181817
5419,eug,Leo,2.8428199404761902
5420,eug,Happy Ending,3.03125
5421,eug,Cash,3.2
5422,eug,Accused,2.5
5423,eug,AKA,1.9375
5424,eug,65,2.867424242424242
5425,eug,Noise,2.90625
5426,eug,Nowhere,2.876984126984127
5427,hafilova,My Octopus Teacher,3.1958333333333333
5428,hafilova,Sinister 2,2.067708333333333
5429,hafilova,Snowpiercer,2.5
5430,hafilova,Polar,2.458333333333333
5431,hafilova,Superbad,2.5
5432,hafilova,Strange World,2.75
5433,hafilova,The Big 4,2.8125
5434,hafilova,Scott Pilgrim vs. the World,2.958333333333333
5435,hafilova,Swiss Army Man,2.6666666666666665
5436,hafilova,Senna,2.375
5437,hafilova,The Bling Ring,3.0
5438,hafilova,Spider-Man: Into the Spider-Verse,3.40625
5439,hafilova,Stowaway,2.166666666666667
5440,hafilova,Race to Witch Mountain,2.5
5441,hafilova,Seasons,2.754174591863197
5442,hafilova,The Breadwinner,2.7638888888888893
5443,hafilova,Run Rabbit Run,2.0029761904761907
5444,hafilova,The Conjuring,5.0
5445,hafilova,Psychokinesis,3.416666666666667
5446,hafilova,Project Power,2.4047619047619047
5447,hafilova,Posesif,2.729166666666667
5448,hafilova,Poseidon,2.5
5449,hafilova,Peter Pan & Wendy,3.0880681818181817
5450,hafilova,Season of the Witch,2.5
5451,hafilova,Noise,3.2916666666666665
5452,hafilova,ParaNorman,5.0
5453,hafilova,Para Betina Pengikut Iblis,2.560742630385488
5454,hafilova,Pain Hustlers,2.5
5455,hafilova,Nowhere,2.608766233766234
5456,hafilova,Room,4.25
5457,hafilova,Qorin,2.816458107864358
5458,hafilova,Paranormal Activity,2.578296703296703
5459,hafilova,Shirkers,3.05
5460,hafilova,Two Distant Strangers,2.0
5461,hafilova,The Irishman,3.1875
5462,hafilova,Young Adult,2.75
5463,hafilova,Wind River,2.4166666666666665
5464,hafilova,Why Do You Love Me,3.1726190476190474
5465,hafilova,Troll,2.974812271062271
5466,hafilova,What Happened to Monday,2.75
5467,hafilova,War Dogs,3.583333333333333
5468,hafilova,No Hard Feelings,2.831597222222222
5469,hafilova,What If,2.692222222222222
5470,hafilova,Velvet Buzzsaw,2.6875
5471,hafilova,Us and Them,2.7775
5472,hafilova,Underworld: Awakening,2.5
5473,hafilova,Uncut Gems,2.8888888888888884
5474,hafilova,Voyeur,3.39375
5475,hafilova,Rise,2.8023396164021164
5476,hafilova,Village,2.807986111111111
5477,hafilova,The Darkest Hour,2.5
5478,hafilova,Turning Red,2.907903439153439
5479,hafilova,The Devil Inside,1.6250000000000004
5480,hafilova,The Little Mermaid,2.849104551428009
5481,hafilova,The Perfection,3.453125
5482,hafilova,The Croods,2.5
5483,hafilova,The Secret Life of Pets 2,3.1666666666666665
5484,hafilova,The Theory of Everything,1.875
5485,hafilova,The Endless,2.14375
5486,hafilova,The Killing of a Sacred Deer,2.0
5487,hafilova,The Woman in the Window,3.39375
5488,hafilova,Tigertail,2.71875
5489,hafilova,Transcendence,2.5
5490,hafilova,The Super Mario Bros. Movie,3.2569444444444446
5491,hafilova,Nimona,2.5
5492,hafilova,Yi qi,2.5
5493,hafilova,They Cloned Tyrone,2.6253246753246757
5494,hafilova,Thunder Force,1.9739583333333333
5495,hafilova,Buffalo Boys,2.303030303030303
5496,hafilova,Hati Suhita,2.75
5497,hafilova,Captain Fantastic,3.527777777777778
5498,hafilova,Brother,2.5
5499,hafilova,Galih dan Ratna,2.6666666666666665
5500,hafilova,Five Feet Apart,2.9375
5501,hafilova,Nightcrawler,3.4
5502,hafilova,Extinction,3.5
5503,hafilova,Elemental,3.178607503607504
5504,hafilova,Earth to Echo,2.5
5505,hafilova,3 Days to Kill,2.5
5506,hafilova,Disenchanted,3.75
5507,hafilova,Buya Hamka,3.1203676046176048
5508,hafilova,Dilan 1991,2.9983428030303028
5509,hafilova,Death Note,3.202380952380952
5510,hafilova,Dear David,2.627083333333333
5511,hafilova,Gita Cinta dari SMA,3.1968055555555552
5512,hafilova,Black Sea,2.802083333333333
5513,hafilova,Drive,5.0
5514,hafilova,65,2.8263888888888893
5515,hafilova,AKA,2.630853994490358
5516,hafilova,Accused,2.32594696969697
5517,hafilova,American Murder: The Family Next Door,2.5412946428571432
5518,hafilova,Weathering,3.125
5519,hafilova,Apostle,3.125
5520,hafilova,Ave Maryam,3.0753205128205128
5521,hafilova,El Conde,4.5
5522,hafilova,Berlin Syndrome,4.125
5523,hafilova,Ballerina,2.5
5524,hafilova,A Ghost Story,3.0763888888888893
5525,hafilova,Bird Box,2.6527777777777777
5526,hafilova,Black Panther,2.6708333333333334
5527,hafilova,Army of the Dead,3.4750000000000005
5528,hafilova,Cross the Line,3.0145833333333334
5529,hafilova,Avengers: Infinity War,3.304166666666667
5530,hafilova,Extraction 2,3.1666666666666665
5531,hafilova,Blood Red Sky,2.305555555555556
5532,hafilova,Kuntilanak,2.78125
5533,hafilova,Lightyear,3.118371212121212
5534,hafilova,Lincoln,3.125
5535,hafilova,Long Shot,2.897727272727273
5536,hafilova,Kung Fu Panda,2.5
5537,hafilova,Layar,2.746198895786569
5538,hafilova,Love for Sale,3.241071428571429
5539,hafilova,Green Lantern,3.125
5540,hafilova,Mariposa,3.214285714285714
5541,hafilova,Meter,2.5148348922902497
5542,hafilova,Mile 22,2.2875
5543,hafilova,Molly's Game,2.7509469696969697
5544,hafilova,"Love, Rosie",2.427083333333333
5545,hafilova,Maestro,2.854375
5546,hafilova,Jupiter Ascending,1.85
5547,hafilova,Marriage Story,2.993634259259259
5548,hafilova,Knights of the Zodiac,2.452651515151515
5549,hafilova,Like & Share,3.722222222222222
5550,hafilova,Gunpowder Milkshake,2.928819444444444
5551,hafilova,Haunted Mansion,2.926515151515152
5552,hafilova,Hello Ghost,2.9626220350829726
5553,hafilova,Ketika Berhenti di Sini,3.6875
5554,hafilova,Hocus Pocus 2,2.75
5555,hafilova,Kal,2.5
5556,hafilova,Hugo,4.25
5557,hafilova,His House,2.2515151515151515
5558,hafilova,How to Train Your Dragon 2,3.375
5559,hafilova,In the Tall Grass,2.348484848484848
5560,hafilova,Insidious,3.375
5561,hafilova,"Jalan yang Jauh, Jangan Lupa Pulang",2.975
5562,hafilova,Hunger,2.871677150974026
5563,hafilova,Cek Toko Sebelah 2,3.15625
5564,hafilova,I Care a Lot,2.5
5565,hafilova,I'm Thinking of Ending Things,1.7803030303030305
5566,kampusfilmID,Love for Sale,4.033333333333333
5567,kampusfilmID,65,2.0
5568,kampusfilmID,Marriage Story,3.375
5569,kampusfilmID,What If,2.975
5570,kampusfilmID,The Monkey King,2.4375
5571,kampusfilmID,Rise,2.630681818181818
5572,kampusfilmID,Posesif,3.057359307359308
5573,kampusfilmID,Bayi Ajaib,3.4375
5574,kampusfilmID,Seasons,2.7546303369832783
5575,kampusfilmID,Black Panther,3.229166666666667
5576,kampusfilmID,Buya Hamka,2.2838541666666665
5577,kampusfilmID,Happy Ending,4.5
5578,kampusfilmID,Hati Suhita,2.5
5579,kampusfilmID,Hunger,2.822916666666667
5580,kampusfilmID,Extraction 2,2.0
5581,kampusfilmID,Layar,2.667424242424242
5582,kampusfilmID,Indiana Jones and the Dial of Destiny,3.75
5583,moviegoersID,Nowhere,3.208333333333333
5584,moviegoersID,Puisi Cinta yang Membunuh,3.6020833333333337
5585,moviegoersID,Posesif,2.840909090909091
5586,moviegoersID,Paranormal Activity,2.635416666666667
5587,moviegoersID,Paradise Hills,2.5
5588,moviegoersID,Paradise,2.636574074074074
5589,moviegoersID,Your Place or Mine,3.875
5590,moviegoersID,Para Betina Pengikut Iblis,2.9745370370370368
5591,moviegoersID,Mary Poppins Returns,2.5
5592,moviegoersID,Rise,2.9543650793650795
5593,moviegoersID,Meter,2.486888888888889
